,State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
9378,Iowa,Black Hawk,1994,51,49,2,0,0,0,0,56,41,25,0,0,0,0,51
9379,Iowa,Cerro Gordo,1994,339,283,55,1,0,0,0,103,57,31,0,0,0,0,339
9380,Iowa,Clinton,1994,290,267,23,0,0,0,0,82,49,27,0,0,0,0,290
9381,Iowa,Delaware,1994,12,12,0,0,0,0,0,39,26,17,0,0,0,0,12
9382,Iowa,Linn,1994,365,350,15,0,0,0,0,93,43,30,39,0,290,0,36
9383,Iowa,Polk,1994,365,326,39,0,0,0,0,80,51,33,58,0,217,0,90
9384,Iowa,Scott,1994,353,274,71,6,2,0,0,154,74,37,0,0,305,0,48
9385,Iowa,Woodbury,1994,60,58,2,0,0,0,0,59,39,19,0,0,0,0,60
9386,Kansas,Cloud,1994,56,55,1,0,0,0,0,54,43,26,0,0,0,0,56
9387,Kansas,Ford,1994,44,44,0,0,0,0,0,39,30,20,0,0,0,0,44
9388,Kansas,Johnson,1994,56,52,4,0,0,0,0,79,45,28,0,0,0,0,56
9389,Kansas,Morton,1994,3,2,1,0,0,0,0,55,55,30,0,0,0,0,3
9390,Kansas,Neosho,1994,58,57,1,0,0,0,0,51,39,20,0,0,0,0,58
9391,Kansas,Sedgwick,1994,365,285,74,6,0,0,0,119,67,39,75,0,279,0,11
9392,Kansas,Shawnee,1994,32,32,0,0,0,0,0,46,42,23,0,0,0,0,32
9393,Kansas,Sherman,1994,347,319,28,0,0,0,0,90,48,35,17,0,315,0,15
9394,Kansas,Wyandotte,1994,365,284,75,6,0,0,0,119,67,36,53,0,237,0,75
9395,Kentucky,Bell,1994,365,303,57,4,1,0,0,174,61,38,151,0,194,0,20
9396,Kentucky,Boone,1994,212,126,55,26,5,0,0,185,112,46,0,0,212,0,0
9397,Kentucky,Boyd,1994,365,264,81,15,4,1,0,223,80,41,13,144,144,0,64
9398,Kentucky,Bullitt,1994,362,294,50,16,2,0,0,159,77,36,0,197,151,0,14
9399,Kentucky,Campbell,1994,358,278,62,7,11,0,0,174,80,40,0,198,152,0,8
9400,Kentucky,Carter,1994,56,50,6,0,0,0,0,62,51,24,0,0,0,0,56
9401,Kentucky,Christian,1994,199,95,73,26,5,0,0,185,112,54,0,2,196,0,1
9402,Kentucky,Daviess,1994,365,276,59,25,5,0,0,185,93,36,26,112,189,0,38
9403,Kentucky,Edmonson,1994,313,227,75,10,1,0,0,154,84,41,0,0,259,54,0
9404,Kentucky,Fayette,1994,365,267,74,19,5,0,0,192,90,41,19,140,178,0,28
9405,Kentucky,Floyd,1994,52,50,2,0,0,0,0,56,40,24,0,0,0,0,52
9406,Kentucky,Graves,1994,145,115,27,3,0,0,0,143,71,41,0,0,145,0,0
9407,Kentucky,Greenup,1994,206,127,58,13,7,1,0,204,101,45,0,0,206,0,0
9408,Kentucky,Hancock,1994,213,126,59,22,6,0,0,197,112,46,0,0,213,0,0
9409,Kentucky,Hardin,1994,230,146,50,23,11,0,0,192,119,44,0,0,208,0,22
9410,Kentucky,Harlan,1994,55,47,8,0,0,0,0,65,52,29,0,0,0,0,55
9411,Kentucky,Henderson,1994,365,267,80,13,5,0,0,190,87,39,6,159,165,0,35
9412,Kentucky,Jefferson,1994,365,202,114,33,15,1,0,221,108,48,58,161,143,0,3
9413,Kentucky,Jessamine,1994,208,145,46,14,3,0,0,174,100,44,0,0,208,0,0
9414,Kentucky,Kenton,1994,365,253,82,17,13,0,0,195,97,42,14,202,137,0,12
9415,Kentucky,Lawrence,1994,231,178,40,8,5,0,0,174,77,39,0,0,209,0,22
9416,Kentucky,Livingston,1994,232,141,68,17,5,1,0,204,100,46,0,0,206,0,26
9417,Kentucky,Madison,1994,57,56,1,0,0,0,0,73,42,24,0,0,0,0,57
9418,Kentucky,Marshall,1994,57,55,2,0,0,0,0,60,43,24,0,0,0,0,57
9419,Kentucky,McCracken,1994,365,289,63,11,2,0,0,166,71,36,10,139,171,0,45
9420,Kentucky,McLean,1994,214,121,50,30,12,1,0,202,119,48,0,0,214,0,0
9421,Kentucky,Morgan,1994,357,245,88,17,5,2,0,210,90,44,0,0,357,0,0
9422,Kentucky,Oldham,1994,211,122,55,26,8,0,0,185,119,45,0,0,211,0,0
9423,Kentucky,Perry,1994,231,178,47,5,1,0,0,154,77,40,0,0,200,0,31
9424,Kentucky,Pike,1994,206,162,36,6,2,0,0,164,74,43,0,0,170,0,36
9425,Kentucky,Pulaski,1994,236,168,59,7,2,0,0,200,84,42,0,0,212,0,24
9426,Kentucky,Scott,1994,214,111,68,26,9,0,0,197,119,50,0,0,214,0,0
9427,Kentucky,Simpson,1994,346,268,66,12,0,0,0,143,80,38,0,170,176,0,0
9428,Kentucky,Trigg,1994,342,230,83,26,3,0,0,182,97,43,0,0,335,0,7
9429,Kentucky,Warren,1994,61,60,1,0,0,0,0,54,37,18,0,0,0,0,61
9430,Kentucky,Washington,1994,352,230,88,23,11,0,0,192,100,44,0,0,352,0,0
9431,Kentucky,Whitley,1994,57,55,2,0,0,0,0,59,37,23,0,0,0,0,57
9432,Louisiana,Ascension,1994,351,313,26,8,4,0,0,195,58,31,0,0,351,0,0
9433,Louisiana,Beauregard,1994,362,300,48,12,2,0,0,166,71,34,0,16,346,0,0
9434,Louisiana,Bossier,1994,360,284,60,16,0,0,0,150,77,37,0,0,354,0,6
9435,Louisiana,Caddo,1994,363,270,75,17,1,0,0,154,80,39,0,0,358,0,5
9436,Louisiana,Calcasieu,1994,365,291,58,12,4,0,0,179,77,36,0,12,348,0,5
9437,Louisiana,East Baton Rouge,1994,365,254,83,21,6,1,0,204,93,42,3,107,252,0,3
9438,Louisiana,Iberville,1994,365,272,61,25,5,2,0,202,97,38,0,45,315,0,5
9439,Louisiana,Jackson,1994,59,58,1,0,0,0,0,51,34,19,0,0,0,0,59
9440,Louisiana,Jefferson,1994,365,324,30,9,2,0,0,172,58,34,0,79,283,0,3
9441,Louisiana,Lafayette,1994,361,295,48,17,1,0,0,172,74,32,0,0,352,0,9
9442,Louisiana,Lafourche,1994,347,281,50,12,4,0,0,185,74,33,0,0,347,0,0
9443,Louisiana,Livingston,1994,361,300,50,7,4,0,0,187,74,34,0,15,346,0,0
9444,Louisiana,Orleans,1994,365,298,62,3,2,0,0,192,58,39,65,166,131,0,3
9445,Louisiana,Ouachita,1994,360,295,53,11,1,0,0,182,71,38,0,0,346,0,14
9446,Louisiana,Pointe Coupee,1994,365,294,55,15,1,0,0,151,77,37,0,19,346,0,0
9447,Louisiana,Rapides,1994,60,59,1,0,0,0,0,52,37,20,0,0,0,0,60
9448,Louisiana,St. Bernard,1994,346,271,54,17,3,1,0,203,77,38,0,0,346,0,0
9449,Louisiana,St. Charles,1994,358,302,42,12,1,1,0,203,71,33,0,0,326,0,32
9450,Louisiana,St. James,1994,364,298,46,18,2,0,0,172,80,34,0,83,281,0,0
9451,Louisiana,St. John the Baptist,1994,363,305,39,15,4,0,0,179,71,34,0,0,363,0,0
9452,Louisiana,St. Mary,1994,364,332,29,3,0,0,0,112,50,30,0,90,274,0,0
9453,Louisiana,West Baton Rouge,1994,353,304,39,8,2,0,0,172,61,34,0,131,212,0,10
9454,Maine,Androscoggin,1994,58,57,1,0,0,0,0,51,32,18,0,0,0,0,58
9455,Maine,Aroostook,1994,365,343,21,1,0,0,0,122,47,34,0,0,320,0,45
9456,Maine,Cumberland,1994,291,237,36,13,4,1,0,206,71,35,0,3,266,0,22
9457,Maine,Franklin,1994,123,123,0,0,0,0,0,42,27,13,0,0,0,0,123
9458,Maine,Hancock,1994,346,298,40,8,0,0,0,140,61,34,0,0,315,31,0
9459,Maine,Kennebec,1994,297,265,26,5,1,0,0,172,54,33,0,0,228,0,69
9460,Maine,Knox,1994,256,213,28,11,4,0,0,177,71,34,0,0,202,0,54
9461,Maine,MOBILE MONITORS,1994,159,97,41,16,5,0,0,187,115,46,0,0,159,0,0
9462,Maine,Oxford,1994,270,248,20,2,0,0,0,150,48,30,0,0,170,0,100
9463,Maine,Penobscot,1994,356,323,28,5,0,0,0,150,49,35,0,0,328,0,28
9464,Maine,Piscataquis,1994,242,234,7,1,0,0,0,115,44,31,0,0,242,0,0
9465,Maine,Sagadahoc,1994,178,121,37,13,7,0,0,190,112,44,0,0,178,0,0
9466,Maine,Somerset,1994,224,201,19,4,0,0,0,126,51,32,0,0,196,0,28
9467,Maine,Washington,1994,277,238,30,9,0,0,0,147,58,32,0,0,184,8,85
9468,Maine,York,1994,199,144,36,13,5,1,0,209,100,40,0,0,168,0,31
9469,Maryland,Allegany,1994,54,54,0,0,0,0,0,44,36,17,0,0,0,0,54
9470,Maryland,Anne Arundel,1994,284,170,55,33,23,3,0,222,150,45,0,0,261,0,23
9471,Maryland,Baltimore,1994,365,231,96,25,11,2,0,201,101,45,3,210,151,0,1
9472,Maryland,Baltimore (City),1994,365,242,108,11,3,1,0,203,80,44,52,215,83,0,15
9473,Maryland,Carroll,1994,208,113,48,37,8,2,0,209,133,48,0,0,208,0,0
9474,Maryland,Cecil,1994,234,146,48,31,8,1,0,204,119,45,0,0,210,0,24
9475,Maryland,Charles,1994,191,119,48,21,3,0,0,161,101,47,0,0,191,0,0
9476,Maryland,Frederick,1994,58,55,3,0,0,0,0,59,49,23,0,0,0,0,58
9477,Maryland,Garrett,1994,59,56,3,0,0,0,0,53,48,24,0,0,0,0,59
9478,Maryland,Harford,1994,359,252,51,28,23,5,0,215,136,38,0,0,359,0,0
9479,Maryland,Kent,1994,213,114,66,25,8,0,0,161,115,49,0,0,213,0,0
9480,Maryland,Montgomery,1994,364,267,64,26,7,0,0,187,97,33,155,0,201,0,8
9481,Maryland,Prince George's,1994,365,239,74,42,8,2,0,216,119,42,87,0,274,0,4
9482,Maryland,Washington,1994,57,53,4,0,0,0,0,56,49,19,0,0,0,0,57
9483,Maryland,Wicomico,1994,59,59,0,0,0,0,0,39,27,16,0,0,0,0,59
9484,Massachusetts,Barnstable,1994,210,148,45,13,4,0,0,177,93,44,0,0,210,0,0
9485,Massachusetts,Berkshire,1994,155,109,37,9,0,0,0,129,84,43,0,0,155,0,0
9486,Massachusetts,Bristol,1994,241,173,48,12,8,0,0,195,97,42,0,0,214,0,27
9487,Massachusetts,Essex,1994,365,268,74,17,6,0,0,179,84,42,0,133,232,0,0
9488,Massachusetts,Hampden,1994,365,194,138,25,8,0,0,195,100,49,12,228,122,0,3
9489,Massachusetts,Hampshire,1994,360,263,57,28,10,2,0,205,102,41,0,42,317,0,1
9490,Massachusetts,Middlesex,1994,365,293,54,11,6,1,0,206,80,35,166,0,198,0,1
9491,Massachusetts,Norfolk,1994,365,337,27,1,0,0,0,101,48,35,0,363,0,0,2
9492,Massachusetts,Plymouth,1994,211,180,22,7,2,0,0,156,64,33,0,0,211,0,0
9493,Massachusetts,Suffolk,1994,365,185,171,6,3,0,0,159,77,50,5,314,42,0,4
9494,Massachusetts,Worcester,1994,365,248,91,16,9,1,0,202,84,44,15,185,163,0,2
9495,Michigan,Allegan,1994,197,123,37,27,10,0,0,185,122,44,0,0,183,0,14
9496,Michigan,Benzie,1994,183,123,40,18,2,0,0,172,101,43,0,0,183,0,0
9497,Michigan,Berrien,1994,177,118,46,8,5,0,0,161,90,44,0,0,177,0,0
9498,Michigan,Calhoun,1994,58,56,2,0,0,0,0,60,41,21,0,0,0,0,58
9499,Michigan,Cass,1994,182,96,54,23,8,1,0,201,119,49,0,0,182,0,0
9500,Michigan,Cheboygan,1994,24,24,0,0,0,0,0,13,7,6,0,0,0,0,24
9501,Michigan,Clinton,1994,179,131,38,9,1,0,0,166,74,43,0,0,179,0,0
9502,Michigan,Genesee,1994,210,162,35,11,2,0,0,166,84,38,0,0,183,0,27
9503,Michigan,Gratiot,1994,207,207,0,0,0,0,0,11,7,3,207,0,0,0,0
9504,Michigan,Huron,1994,181,136,31,11,3,0,0,187,93,40,0,0,181,0,0
9505,Michigan,Ingham,1994,182,139,37,5,1,0,0,161,77,40,0,0,182,0,0
9506,Michigan,Kalamazoo,1994,365,280,69,14,2,0,0,169,77,38,1,120,241,0,3
9507,Michigan,Kent,1994,365,299,43,19,3,1,0,215,80,31,120,0,179,0,66
9508,Michigan,Lenawee,1994,177,103,49,22,3,0,0,177,108,47,0,0,177,0,0
9509,Michigan,Macomb,1994,365,299,37,22,5,2,0,218,81,34,21,166,178,0,0
9510,Michigan,Manistee,1994,360,303,47,8,2,0,0,169,71,35,0,0,360,0,0
9511,Michigan,Marquette,1994,61,61,0,0,0,0,0,44,29,11,0,0,0,0,61
9512,Michigan,Mason,1994,195,132,41,20,2,0,0,182,108,42,0,0,180,0,15
9513,Michigan,Midland,1994,20,19,1,0,0,0,0,51,43,24,0,0,0,0,20
9514,Michigan,Monroe,1994,55,53,2,0,0,0,0,76,43,19,0,0,0,0,55
9515,Michigan,Muskegon,1994,183,115,42,15,11,0,0,200,122,44,0,0,183,0,0
9516,Michigan,Oakland,1994,361,312,34,10,5,0,0,187,64,24,186,0,175,0,0
9517,Michigan,Ottawa,1994,182,118,44,15,5,0,0,190,108,44,0,0,182,0,0
9518,Michigan,Saginaw,1994,59,59,0,0,0,0,0,44,38,18,0,0,0,0,59
9519,Michigan,Sanilac,1994,28,27,1,0,0,0,0,61,26,14,0,0,0,0,28
9520,Michigan,St. Clair,1994,183,131,23,22,5,2,0,202,115,42,0,0,183,0,0
9521,Michigan,Tuscola,1994,355,295,45,13,2,0,0,174,67,35,0,0,355,0,0
9522,Michigan,Van Buren,1994,364,360,4,0,0,0,0,58,31,14,0,364,0,0,0
9523,Michigan,Washtenaw,1994,344,269,58,14,3,0,0,174,80,36,0,0,342,0,2
9524,Michigan,Wayne,1994,365,196,143,21,3,2,0,203,87,48,11,129,81,0,144
9525,Minnesota,Anoka,1994,361,337,19,5,0,0,0,136,48,31,0,0,361,0,0
9526,Minnesota,Carlton,1994,60,60,0,0,0,0,0,39,21,11,0,0,0,0,60
9527,Minnesota,Dakota,1994,365,346,16,3,0,0,0,112,47,32,6,0,359,0,0
9528,Minnesota,Hennepin,1994,365,292,73,0,0,0,0,84,58,42,94,263,0,0,8
9529,Minnesota,Koochiching,1994,354,340,14,0,0,0,0,93,44,31,0,0,354,0,0
9530,Minnesota,Lake,1994,348,311,34,3,0,0,0,140,52,33,0,0,315,22,11
9531,Minnesota,Olmsted,1994,359,356,3,0,0,0,0,59,39,26,346,0,0,0,13
9532,Minnesota,Ramsey,1994,365,274,87,4,0,0,0,118,59,40,125,120,0,0,120
9533,Minnesota,Saint Louis,1994,349,348,1,0,0,0,0,54,31,19,317,0,0,0,32
9534,Minnesota,Sherburne,1994,64,64,0,0,0,0,0,31,19,10,0,0,0,0,64
9535,Minnesota,Stearns,1994,362,346,16,0,0,0,0,85,42,27,362,0,0,0,0
9536,Minnesota,Washington,1994,228,210,17,1,0,0,0,122,49,35,0,0,201,0,27
9537,Minnesota,Wright,1994,315,314,1,0,0,0,0,54,36,20,0,315,0,0,0
9538,Mississippi,Adams,1994,275,239,32,4,0,0,0,140,54,35,0,0,275,0,0
9539,Mississippi,Coahoma,1994,57,57,0,0,0,0,0,45,32,16,0,0,0,0,57
9540,Mississippi,DeSoto,1994,275,178,74,20,3,0,0,177,97,44,0,0,275,0,0
9541,Mississippi,Franklin,1994,269,229,36,4,0,0,0,122,64,34,0,0,269,0,0
9542,Mississippi,Hancock,1994,268,155,81,25,7,0,0,200,108,48,0,0,268,0,0
9543,Mississippi,Hinds,1994,365,323,41,1,0,0,0,108,54,31,43,0,241,0,81
9544,Mississippi,Jackson,1994,288,236,34,17,1,0,0,172,77,34,0,0,271,0,17
9545,Mississippi,Jones,1994,58,58,0,0,0,0,0,43,37,23,0,0,0,0,58
9546,Mississippi,Lauderdale,1994,275,235,37,3,0,0,0,133,61,35,0,0,275,0,0
9547,Mississippi,Lee,1994,275,242,29,3,1,0,0,166,61,34,0,0,275,0,0
9548,Mississippi,Madison,1994,262,197,56,9,0,0,0,147,77,41,0,0,262,0,0
9549,Mississippi,Sharkey,1994,275,185,74,14,2,0,0,154,90,45,0,0,275,0,0
9550,Mississippi,Warren,1994,289,224,56,7,2,0,0,159,77,39,0,0,273,0,16
9551,Mississippi,Washington,1994,49,49,0,0,0,0,0,41,33,16,0,0,0,0,49
9552,Mississippi,Yalobusha,1994,336,246,78,10,2,0,0,172,80,40,0,0,336,0,0
9553,Missouri,Audrain,1994,61,60,1,0,0,0,0,53,33,17,0,0,0,0,61
9554,Missouri,Buchanan,1994,176,149,27,0,0,0,0,71,54,29,0,0,0,0,176
9555,Missouri,Christian,1994,3,3,0,0,0,0,0,48,48,17,0,0,0,0,3
9556,Missouri,Clay,1994,365,246,78,34,7,0,0,195,101,42,23,75,267,0,0
9557,Missouri,Cole,1994,31,31,0,0,0,0,0,39,30,15,0,0,0,0,31
9558,Missouri,Greene,1994,365,248,105,12,0,0,0,150,87,45,19,66,280,0,0
9559,Missouri,Jackson,1994,365,327,36,2,0,0,0,133,51,32,116,29,187,0,33
9560,Missouri,Jefferson,1994,313,211,65,25,10,2,0,219,105,41,0,0,301,0,12
9561,Missouri,Marion,1994,46,45,1,0,0,0,0,53,36,22,0,0,0,0,46
9562,Missouri,Monroe,1994,313,200,83,29,1,0,0,177,100,44,0,0,305,0,8
9563,Missouri,Platte,1994,352,276,61,14,1,0,0,154,77,32,0,157,195,0,0
9564,Missouri,Saint Charles,1994,273,167,49,37,18,2,0,220,133,41,0,82,191,0,0
9565,Missouri,Saint Louis,1994,365,211,102,32,15,5,0,227,119,47,11,198,155,0,1
9566,Missouri,St. Louis City,1994,365,232,118,11,4,0,0,177,74,44,12,228,89,0,36
9567,Missouri,Taney,1994,365,365,0,0,0,0,0,27,13,11,365,0,0,0,0
9568,Montana,Big Horn,1994,64,56,8,0,0,0,0,66,54,23,0,0,0,0,64
9569,Montana,Broadwater,1994,335,328,7,0,0,0,0,58,27,11,0,0,0,0,335
9570,Montana,Cascade,1994,361,354,7,0,0,0,0,80,34,18,295,0,0,0,66
9571,Montana,Fergus,1994,88,78,9,1,0,0,0,104,53,19,0,0,0,0,88
9572,Montana,Flathead,1994,365,280,82,3,0,0,0,110,69,39,0,0,189,15,161
9573,Montana,Gallatin,1994,117,102,15,0,0,0,0,70,51,28,0,0,0,0,117
9574,Montana,Glacier,1994,51,51,0,0,0,0,0,47,32,17,0,0,0,0,51
9575,Montana,Jefferson,1994,91,84,7,0,0,0,0,69,45,20,0,0,0,0,91
9576,Montana,Lake,1994,315,281,34,0,0,0,0,91,53,25,0,0,0,0,315
9577,Montana,Lewis and Clark,1994,365,329,36,0,0,0,0,90,50,24,0,0,0,0,365
9578,Montana,Lincoln,1994,353,297,56,0,0,0,0,83,56,30,0,0,0,0,353
9579,Montana,Madison,1994,87,84,2,1,0,0,0,110,37,15,0,0,0,0,87
9580,Montana,Missoula,1994,365,305,60,0,0,0,0,81,55,36,294,0,0,0,71
9581,Montana,Park,1994,88,81,6,0,1,0,0,186,47,15,0,0,0,0,88
9582,Montana,Phillips,1994,91,87,4,0,0,0,0,61,36,16,0,0,0,0,91
9583,Montana,Ravalli,1994,153,142,11,0,0,0,0,86,44,19,0,0,0,11,142
9584,Montana,Roosevelt,1994,52,52,0,0,0,0,0,33,23,14,0,0,0,0,52
9585,Montana,Rosebud,1994,365,324,40,1,0,0,0,102,52,21,0,182,0,0,183
9586,Montana,Sanders,1994,112,96,16,0,0,0,0,93,54,24,0,0,0,0,112
9587,Montana,Silver Bow,1994,360,326,34,0,0,0,0,77,48,23,0,0,0,0,360
9588,Montana,Stillwater,1994,91,90,1,0,0,0,0,51,20,11,0,0,0,0,91
9589,Montana,Yellowstone,1994,365,340,25,0,0,0,0,87,44,23,341,0,0,0,24
9590,Nebraska,Adams,1994,49,48,1,0,0,0,0,51,36,20,0,0,0,0,49
9591,Nebraska,Buffalo,1994,57,52,5,0,0,0,0,66,50,25,0,0,0,0,57
9592,Nebraska,Cass,1994,231,200,30,1,0,0,0,104,53,26,0,0,0,0,231
9593,Nebraska,Dawson,1994,55,51,4,0,0,0,0,71,47,24,0,0,0,0,55
9594,Nebraska,Douglas,1994,365,325,38,2,0,0,0,112,51,31,105,0,159,0,101
9595,Nebraska,Gage,1994,28,25,3,0,0,0,0,78,56,32,0,0,0,0,28
9596,Nebraska,Hall,1994,29,29,0,0,0,0,0,44,38,19,0,0,0,0,29
9597,Nebraska,Lancaster,1994,365,342,22,1,0,0,0,101,47,31,170,0,176,0,19
9598,Nebraska,Nemaha,1994,29,28,1,0,0,0,0,90,39,22,0,0,0,0,29
9599,Nebraska,Otoe,1994,60,58,2,0,0,0,0,54,41,24,0,0,0,0,60
9600,Nebraska,Scotts Bluff,1994,59,58,1,0,0,0,0,55,39,20,0,0,0,0,59
9601,Nevada,Carson City,1994,60,59,1,0,0,0,0,51,31,19,0,0,0,0,60
9602,Nevada,Churchill,1994,45,43,2,0,0,0,0,56,38,25,0,0,0,0,45
9603,Nevada,Clark,1994,364,84,220,57,3,0,0,177,108,73,53,111,199,0,1
9604,Nevada,Douglas,1994,365,264,99,2,0,0,0,119,67,44,1,54,303,0,7
9605,Nevada,Elko,1994,134,127,7,0,0,0,0,67,45,18,0,0,0,81,53
9606,Nevada,Lander,1994,61,57,4,0,0,0,0,71,45,31,0,0,0,0,61
9607,Nevada,Pershing,1994,44,42,2,0,0,0,0,69,43,23,0,0,0,0,44
9608,Nevada,Washoe,1994,365,204,155,6,0,0,0,129,80,49,71,0,254,0,40
9609,Nevada,White Pine,1994,349,280,67,2,0,0,0,105,61,43,0,0,340,5,4
9610,New Hampshire,Cheshire,1994,231,189,31,11,0,0,0,143,71,37,0,0,202,0,29
9611,New Hampshire,Coos,1994,178,124,47,7,0,0,0,119,80,43,0,0,135,0,43
9612,New Hampshire,Grafton,1994,359,344,14,1,0,0,0,122,47,33,0,0,359,0,0
9613,New Hampshire,Hillsborough,1994,364,277,68,16,3,0,0,166,80,39,95,87,181,0,1
9614,New Hampshire,Merrimack,1994,211,192,15,3,1,0,0,161,49,28,0,0,177,0,34
9615,New Hampshire,Rockingham,1994,358,301,36,12,8,1,0,214,71,34,0,156,201,0,1
9616,New Hampshire,Strafford,1994,58,58,0,0,0,0,0,44,23,10,0,0,0,0,58
9617,New Hampshire,Sullivan,1994,232,212,17,2,1,0,0,151,50,34,0,0,207,0,25
9618,New Jersey,Atlantic,1994,365,268,74,21,2,0,0,156,77,36,78,0,213,63,11
9619,New Jersey,Bergen,1994,365,211,134,15,5,0,0,185,84,47,10,280,66,0,9
9620,New Jersey,Burlington,1994,357,351,6,0,0,0,0,80,32,17,357,0,0,0,0
9621,New Jersey,Camden,1994,365,213,96,41,15,0,0,197,119,47,3,177,182,0,3
9622,New Jersey,Cumberland,1994,352,267,47,34,4,0,0,172,101,36,0,0,352,0,0
9623,New Jersey,Essex,1994,365,155,186,20,4,0,0,169,90,54,0,310,49,0,6
9624,New Jersey,Gloucester,1994,359,272,45,36,6,0,0,172,105,35,0,0,345,0,14
9625,New Jersey,Hudson,1994,365,187,140,29,9,0,0,197,101,50,127,131,99,0,8
9626,New Jersey,Hunterdon,1994,357,281,44,27,5,0,0,185,93,35,0,0,357,0,0
9627,New Jersey,Mercer,1994,365,263,51,33,16,2,0,218,122,40,0,55,300,0,10
9628,New Jersey,Middlesex,1994,365,271,54,28,10,2,0,206,115,39,39,65,250,0,11
9629,New Jersey,Monmouth,1994,365,298,47,17,3,0,0,185,74,34,77,0,288,0,0
9630,New Jersey,Morris,1994,365,248,74,32,10,1,0,204,112,43,53,78,234,0,0
9631,New Jersey,Ocean,1994,365,266,52,39,8,0,0,195,115,40,71,0,294,0,0
9632,New Jersey,Passaic,1994,60,53,7,0,0,0,0,81,52,29,0,0,0,0,60
9633,New Jersey,Union,1994,365,146,179,34,6,0,0,195,101,55,23,289,53,0,0
9634,New Jersey,Warren,1994,55,52,3,0,0,0,0,62,44,22,0,0,0,0,55
9635,New Mexico,Bernalillo,1994,365,175,179,10,1,0,0,151,78,51,56,127,165,0,17
9636,New Mexico,Catron,1994,75,75,0,0,0,0,0,43,27,18,0,0,0,75,0
9637,New Mexico,Chaves,1994,61,61,0,0,0,0,0,48,27,18,0,0,0,0,61
9638,New Mexico,Cibola,1994,56,56,0,0,0,0,0,33,24,15,0,0,0,0,56
9639,New Mexico,Dona Ana,1994,365,156,185,20,2,1,1,382,93,54,15,0,257,0,93
9640,New Mexico,Eddy,1994,358,358,0,0,0,0,0,48,27,16,0,358,0,0,0
9641,New Mexico,Grant,1994,83,82,1,0,0,0,0,57,29,20,0,0,0,0,83
9642,New Mexico,Hidalgo,1994,59,59,0,0,0,0,0,39,19,11,0,0,0,0,59
9643,New Mexico,Lea,1994,52,52,0,0,0,0,0,46,31,18,0,0,0,0,52
9644,New Mexico,Los Alamos,1994,300,235,64,1,0,0,0,129,67,44,0,21,240,36,3
9645,New Mexico,Luna,1994,61,61,0,0,0,0,0,41,27,18,0,0,0,0,61
9646,New Mexico,McKinley,1994,51,51,0,0,0,0,0,33,27,18,0,0,0,0,51
9647,New Mexico,San Juan,1994,358,358,0,0,0,0,0,46,25,11,249,71,0,0,38
9648,New Mexico,Sandoval,1994,365,244,104,17,0,0,0,140,84,45,2,0,358,0,5
9649,New Mexico,Santa Fe,1994,351,351,0,0,0,0,0,31,21,11,238,0,0,0,113
9650,New Mexico,Taos,1994,338,333,5,0,0,0,0,72,31,12,0,0,0,0,338
9651,New Mexico,Valencia,1994,364,341,23,0,0,0,0,74,49,39,0,0,364,0,0
9652,New York,Albany,1994,350,296,38,13,2,1,0,209,74,32,0,2,331,0,17
9653,New York,Bronx,1994,365,174,177,13,1,0,0,156,80,51,0,349,15,0,1
9654,New York,Broome,1994,55,55,0,0,0,0,0,50,31,15,0,0,0,0,55
9655,New York,Chautauqua,1994,362,291,46,25,0,0,0,140,84,35,0,0,359,0,3
9656,New York,Chemung,1994,350,310,31,9,0,0,0,136,54,31,0,0,345,0,5
9657,New York,Dutchess,1994,363,300,45,14,4,0,0,195,77,33,0,0,363,0,0
9658,New York,Erie,1994,365,293,61,11,0,0,0,143,71,38,3,204,157,0,1
9659,New York,Essex,1994,365,287,65,12,1,0,0,154,77,42,0,0,365,0,0
9660,New York,Franklin,1994,31,31,0,0,0,0,0,31,19,10,0,0,0,0,31
9661,New York,Greene,1994,57,57,0,0,0,0,0,37,27,16,0,0,0,0,57
9662,New York,Hamilton,1994,354,319,29,6,0,0,0,119,50,35,0,0,354,0,0
9663,New York,Herkimer,1994,359,334,23,2,0,0,0,133,49,34,0,0,358,0,1
9664,New York,Jefferson,1994,250,194,40,13,3,0,0,156,93,42,0,0,250,0,0
9665,New York,Kings,1994,365,186,159,16,4,0,0,179,82,50,87,232,45,0,1
9666,New York,Madison,1994,359,302,48,9,0,0,0,136,64,36,0,0,359,0,0
9667,New York,Monroe,1994,365,319,32,13,1,0,0,151,58,31,32,0,324,0,9
9668,New York,Nassau,1994,365,264,96,5,0,0,0,113,63,42,5,359,0,0,1
9669,New York,New York,1994,365,126,182,39,14,4,0,225,122,57,53,206,93,0,13
9670,New York,Niagara,1994,365,304,40,18,3,0,0,161,74,33,21,0,339,0,5
9671,New York,Oneida,1994,364,331,28,5,0,0,0,119,50,31,0,0,353,0,11
9672,New York,Onondaga,1994,365,305,47,12,1,0,0,169,64,36,96,0,258,0,11
9673,New York,Putnam,1994,204,162,29,8,5,0,0,197,84,35,0,0,180,0,24
9674,New York,Queens,1994,284,249,24,6,5,0,0,187,74,22,0,0,284,0,0
